,Date,user_id,comments
2150,"December 8, 2005 7:33AM",british_rover,a few years ago i did a comparison between this car bonnevil and a gas engine ford excursion. they have about the same dimensions for length and width the ford is obviously taller and a little heavier. if i can track down the essay i will post it.
2151,"December 8, 2005 8:05AM",andre1969,"how would they get a 200r4 tranny to handle that much power?! :surprise: for the most part, the strongest engines that tranny ever had to deal with was the olds 307 and chevy 305. there was a heavy-duty version, though, which was used with the grand national, and possibly the monte ss and cutlass hurst/4-4-2.

wild looking car, though! i wonder what kind of fuel economy it gets...would the overdrive really help on something that brutal?"
2152,"December 8, 2005 8:37AM",lemmer,"lt-1 caddy

grand national powered studebaker"
2153,"December 8, 2005 8:43AM",andre1969,"i'd guess the lt-1 would also be plenty of engine to move a car like that, when you consider the '57 caddy only had like a 365 cid or so.

i had to laugh at the rain-x comment, too. i can identify with that one...had to do it on my '79 nyer now for awhile, when the windshield wipers weren't working. but then, strangely enough, i finally took it to the mechanic, who never could get them to fully work right, but about a week after i got it back there was a loud clunk, and now they seem fine again! :confuse: now if only the air conditioner and radio would fix itself, and the carb would sprout another 2 barrels... :p"
2154,"December 8, 2005 9:11AM",lemko,"a guy in my car club built what he believed a 1996 cadillac fts (fleetwood touring sedan) would look like. he used the lt-1 engine out of a corvette (not that the stock fleetwood engine was a slouch). made a custom body-colored grille with fewer and coarser cross-hatch bars and a wreath and crest in the center in lieu of the regular fleetwood's stand-up ornament, used 1996 impala ss wheels with the regular fleetwood's centers, and custom badges with lettering similar to that on the sts and etc. other mods included a floorshift console and quad exhaust outlets. the car was finished in crimson pearl. the result was well done actually quite tasteful - sort of a cadillac version of the 1996 impala ss."
2155,"December 9, 2005 12:03PM",qbrozen,"speaking of amc ... here's one on ebay.

so... let's see... i'm bidding on a matching numbers car... but i don't actually get a matching numbers car if i win .... ummmmm....
javelin"
2156,"December 9, 2005 12:15PM",stickguy,"i know i am strange, but i like it. although it would have been nice if they painted under the hood line too, but at least you know it started out green.

actually, i would have preferred it repainted the original color.

get it cheap enough and put the interior back together, and it could be a nice piece.

the engine scenerio is funny though.

best thing? it is about 5 minutes from my parents house. if it doesn't sell, i should swing over when i am up there at xmas.

but, i guarantee my wife would kill me if i brought this one home!"
2157,"December 9, 2005 12:32PM",qbrozen,"oh, i'm with you. i like it.
but i don't like the idea of bidding on a car and not knowing if you will get the original engine or for how much."
2158,"December 9, 2005 1:18PM",stickguy,"this isn't a hemi cuda or rare vette, so i can't imagine the original engine is that big a deal. it is probably a better car with a modernized 360 anyway. as long as it is cheap and clean, good enough for me."
2159,"December 9, 2005 2:45PM",qbrozen,"but isn't a matching numbers real 390 javelin somewhat collectible. i thought i heard that on one of these tv auctions. this is, of course, driven by the insane muscle car prices in general."
2160,"December 9, 2005 5:42PM",Mr_Shiftright,"the more i read about this javelin the less i like it. sounds like a half-finished project with extra parts left over.

i wouldn't bid over $5,000 on it and that's being generous.

i agree, ""matching numbers"" on an amx might be preferably but not much of a market factor. there's not an amx in the world you can't buy for $20,000 and most you can buy for a lot less, even in super sharp condition.

the big block only carries maybe a $1,000---$1,500 premium over the 343.

don't be thinkin' mopar here---it's not the same."
2161,"December 9, 2005 6:06PM",bumpy,there was a lot of drinking involved in this project.
2162,"December 9, 2005 8:22PM",Mr_Shiftright,hmmm...so he's been running it lean with 14 lbs. of boost has he? this motor has the life expectancy of a gnat.
2163,"December 10, 2005 1:47PM",oregonboy,"""whoa, kewl turbo, dude. but, like, did ya notice that the hood won't close?""

""yeah man, sure it will. hand me the sawzall"". :p

james"
2164,"December 10, 2005 3:19PM",andre1969,"even offer a big block? i was under the impression that they only had one block, with various displacements such as 304, 343, 360, 390, and 401 cid."
2165,"December 10, 2005 3:26PM",Mr_Shiftright,well big in terms of cid...the term is used carelessly these days....
2166,"December 10, 2005 4:01PM",gsemike,"what's the odds that the original engine isn't rebuildable? who's voting for a cracked block?

i think that it's a decent car. i wonder what the reserve is."
2167,"December 11, 2005 10:53AM",fintail,"i don't know if these muscle cars with a weight problem are worth so much

hmmm pay $1600 for this parts car or $5000 for a legitimately nice one...decisions decisions

if you wanna be a jerk, buy this, keep it exactly as is, and always drive 1 under the limit - you'll create a rolling roadblock

""semi-wrecked"" - this is junkyard fodder

the classiest ride you can get for this money"
2168,"December 11, 2005 2:21PM",Mr_Shiftright,"'73 charger---it's not a ""muscle car"" and it's not worth $10k. notice to sellers---market plunges after 1972.

'95 accord -- 180k with smashed body, cracked windshield and no airbags? -----crusher!

'96 neon--- crusher!

72 benz 4.5 -- price is market correct retail, probably a money pit however. first big problem, car is worthless. buy the 6 cylinder for half the price and be a much happier camper."
2169,"December 11, 2005 5:29PM",fintail,"just make sure the 6 comes from a mercedes person and not just an old car person.

i was using ""muscle car"" with some sarcasm, too."
2170,"December 12, 2005 9:32AM",fintail,"a nice looking mastodon

ummm no

if the car is as nice as the pics, a bargain"
2171,"December 12, 2005 9:41AM",lemmer,"i like the mastadon, but i wonder how much hp you have to add to even notice the difference.

the ss is a parts car, at best.

that mb looks good.

would you take a chance on this 944 for say $2000?"
2172,"December 12, 2005 9:56AM",andre1969,"to see a performance increase out of that '70 caddy would be to change the rear end. i have a friend with two '78 mark v's. both of them are 460-4bbls, which put out something like 220 hp by then. one of them was rebuilt and hopped up a bit, and has a dual exhaust, while the other is totally stock. i can definitely tell the differnce between the two, but they both still have the piggish 2.50:1 rear end, which is going to hold back a lot of that extra power.

the '70 coupe deville probably has a 2.94:1 axle, which is a good balance of power and economy, so you might actually see something out of those performance upgrades. i think a 3:08 and 3.21 axle were also available."
2173,"December 12, 2005 10:06AM",stickguy,"for 2k? sure, what the heck, if you are somewhat handy and are willing to live with/payfor/diy the odds and ends that all these cars seem to have.

i would be concerned with the starter, and how good is it for a 944 to get push started anyway? if it really is $200 and 5 minutes, do it, since not being able to start the car is a major drawback to selling it.

let me ammend my comment. for $2,200 if it starts right up and runs as well as presented, go for it.

i always assume that comments about ""cheap/easy"" fix of something that is a major issue (like it keeps the car from running) are bs, since if it really was that cheap/easy, the owner should just do it before selling."
2174,"December 12, 2005 10:06AM",andre1969,"at least it still had a powerful engine, the 340. the 340 actually lost very little power in the 70's, as i don't think it was decompressed as badly as many of the other engines, but the car was still plagued with the added weight. i think by '73 they had around 240-245 hp. the 340 was also an engine that liked to rev and gave good all-round performance, whereas the 360 that replaced it wasn't as good, even if the peak hp remained the same.

by 1973 standards, a charger 340 is probably as much of a musclecar as anything else that was out there by the time. the pontiac gto had a standard 230 hp 400 and an opional 250 hp 455. there was supposed to be a ""super duty"" 455 with 310 hp, but it never made it into any gto's. supposedly if it saw the light of day, it would've rivaled any gto that ever came before it. and that's quite possible, because 310 hp net would be easily over 400 gross."
2175,"December 12, 2005 10:41AM",fintail,"here's a survivor

nice colors, and dig that upholstery"
2176,"December 12, 2005 10:46AM",andre1969,"but i do like it in that color scheme. and with the 304, i'm guessing it would be just fast enough to not be dangerous, but still slow enough to not be dangerous...if that makes any sense!"
2177,"December 12, 2005 10:57AM",fintail,"better than whatever craptacular 6 they used, i am sure.

not a real vintage car or collectible, but probably a decent special-interest beater for around-town use. you could do worse. i am sure it is of agricultural simplicity under the hood, too."
2178,"December 12, 2005 11:04AM",andre1969,"this old monster appeals to me. wonder if it would make a decent replacement for my '85 silverado? looks like a good workhorse. i guess it would be annoying to live with on a daily basis, though. probably a lot more rough around the edges and ""trucky"" than my '85..."
2179,"December 12, 2005 11:07AM",andre1969,"i shouldn't even entertain the idea of this monster, but i've always thought they were cool."
2180,"December 12, 2005 11:09AM",andre1969,"this local dude really came down in price on his1977 lemans. he had been wanting $7,000, and then it was on ebay at one time with a ""buy it now"" of $6,000. now he's asking $3800/neg. if he comes down a bit more, i might be tempted. not that my '76 needs a little brother or anything."
2181,"December 12, 2005 11:50AM",bumpy,"if you want an old truck, go for it. it won't be any more annoying than any other mid-60s truck. probably geared short as heck, so keep it off the beltway. might be a bit of an adventure finding parts for an ih, and they tended to be quirkier in design than a chevy."
2182,"December 12, 2005 12:09PM",stickguy,"now that beast will scare the willies out of the neighbor. and if you can't get to work in it, the world has ended."
2183,"December 12, 2005 12:25PM",Mr_Shiftright,"6 x6: i've driven them. they feel like you are driving a building around. a real chore. bone-jarring, cold, horrifying noise levels. but you will fear no hummer!



re: muscle cars---there comes a point when the name gets abused, and a '73 charger abuses it imo. if that's a muscle car, what do you call the ones before it?...super muscle, extra muscle, real muscle? you see the problem. it is ""inflationary nomenclature"" and just confuses everyone.

porsche 944: you never ever ever buy a non running porsche for anything more what you could easily part it out for."
2184,"December 12, 2005 1:15PM",andre1969,"is not a musclecar. never was. it was certain configurations of the charger, like the r/t, that made it into a musclecar.

i don't think calling something a musclecar devalues other musclecars. after all, not everything can be best-in-class, and there have certainly been some mediocre musclecars over the years. a 1957 chevy is just a standard-sized low-line car, but calling a '57 ford, plymouth, or studebaker a standard-sized low-line car does nothing to devalue the chevy. just as calling a '73 charger 340 a musclecar does nothing to devalue a '64 gto, hemi road runner, etc. those cars stand on their own merits.

so, while it may not be a very good musclecar, i'd still call a '73 charger 340 a musclecar. now with the 440 6-pack, it would've been a better one!"
2185,"December 12, 2005 1:27PM",fljoslin,i would call a 73 charger with a rebuilt to 1969 specs 340 a muscle car. odds are the engine needs a re-build anyway and at least it would have disc brakes.
2186,"December 12, 2005 1:56PM",Mr_Shiftright,"if you broaden the definition of everything, it renders the word meaningless...that's the problem. if everyone is beautiful, in fact no one is beautiful.

so i'd never call a '73 charger a muscle car because then car guys i have to deal with wouldn't know what i was talking about.

if you tap me on the shoulder and say ""look, muscle car! i'm looking for a compact car with a huge engine in it, not a revamped taxi cab.

the collector car hobby is already a tower of babble. i'd hate to contribute more confusion to it."
2187,"December 12, 2005 2:03PM",stickguy,"i think you just eliminated a bunch of the market with that definition!

besides, i thought the later charger/challenger really was more of a pony car, not a muscle car. at least it participated in t/a racing against the camaro, etc."
2188,"December 12, 2005 2:05PM",Mr_Shiftright,"yeah that's the idea...narrow the definition to make it mean something. i mean once people start calling amc rebels ""muscle cars"" we might as well all throw up our hands and go home."
2189,"December 12, 2005 2:13PM",stickguy,"at least a machine with a 401 ""ho"", 4 speed hurst, etc. fits the spiritual idea of a muscle: smaller platform (mid-size?), biggest engine they had to jam in there, pretty basic with the extra stuff added for performance (forgetting the decal package at least..).

sounds pretty similar to a '64 gto to me."
2190,"December 12, 2005 2:45PM",motownusa,"i think honda needs to give the ridgeline the boot. the thing is way overpriced, is not a true truck in the sense that it cannot do much offroading or haul or tow more than 5000lbs. it is a mistrey why honda decided to make this half baked whatever you call it"
2191,"December 12, 2005 2:45PM",Mr_Shiftright,"oh if you mean the ""rebel machine"" that would be okay, sure. i meant just the plain old rebel 304, which is only 36 cubic inches away from a plain 'ol '73 charger."
2192,"December 12, 2005 2:45PM",andre1969,"is that a '73 charger is kinda like a '64 tempest. not a musclecar. but a '73 charger 340 (i forget what the package was called) or a '73 charger r/t with the 440-6pack is a musclecar.

similarly, a coronet is not a musclecar. a coronet r/t or coronet superbee is. basically what i'm getting at is that '73 charger is not your run-of-the-mill taxi special. if that were the case it would be sporting a 100 hp slant six, 140-150 318, or a 400-2bbl with maybe 175 hp. but here you have a smallblock with 245 hp that's outgunning many big-blocks.

the rebel was amc's midsize line, which ended up becoming the matador. the rebel, in and of itself, isn't a musclecar. however, there were musclecar versions of it.

my '76 lemans isn't a musclecar. if it were a '75 grand am or a '77 1/2 can am, it would be."
2193,"December 12, 2005 2:49PM",lemko,"...a 1973 dodge charger with a 340 is the very most extreme tip of the tail of the end of the muscle car era. by that time they were already moving away from performance to ""personal luxury."" a 1975 road runner is as much a muscle car as a kid's low-end 1993 civic sedan with a ""grapefruit shooter"" exhaust and a spoiler made in sophomore metal shop class a serious drift racer."
2194,"December 12, 2005 2:53PM",andre1969,"to see if i could find an example of a plain, basic 70's charger. looks like they're mainly high-performance versions with the 340, 400-4bbl, or 440. i can't find any low-suds versions with just 318's, slant sixes, or 400-2bbls. maybe i'm wrong...perhaps the charger didn't have a slant six in the 70's?

i know that after 1970, dodge dropped the 2-door coronet and just called all their 2-doors ""charger"", which cheapened the name. maybe they still kept the weaker engines out of them?"
2195,"December 12, 2005 4:11PM",Mr_Shiftright,"i don't think any car made after 1973 is a muscle car, and hemmings muscle machines magazine more or less agrees with me. their ""muscle car price guide"" does, however, list a few cars newer than 1972, but i don't agree with them about that...i mean, a ""muscle car"" has to be ferocious or forget about it. some big bone-crusher from the wwf is not the same as a yoga instructor. :p"
2196,"December 12, 2005 7:31PM",gsemike,"wasn't a 1987 buick grand national a real muscle car or at least wasn't the gnx?

my first car ever was a 1973 charger with a 318 2 barrel. it wasn't a muscle car but do i ever go through passenger side back tires. that car could spin em till the cows come how.

i have definately seen that line of charger with slant 6's but it would have had to be extremely rare. i have an affection for the car for obvious reasons but would kill for a 440 model."
2197,"December 12, 2005 9:10PM",Mr_Shiftright,"well it might have made a lot of smoke but probably wasn't very fast on the clock...after all 150hp pushing 3,500 lbs is not a great power to weight ratio....only 1:23...whereas with the 340 you're down to 1:14.

contrast that with ""real muscle"", a 1970 440 is 1:8.9 and a 426 is 1:8.2

to me, any credible ""muscle car"" has to have an impressive power to weight ratio."
2198,"December 13, 2005 6:12AM",jrosasmc,"when i was reading the latest issue of ""bimmer"" magazine they noted in an article about the 8 series that its v-12 engine (first seen in the 750il) was one of the last ""overbuilt"" engines in the automotive industry. i know that v-12 does have its virtues and vices though- i also came up with a brief list of some engines that i consider to be ""overbuilt"" and maybe you would agree with me or attest to them on these:

toyota 22r: simple and sturdy motor.

jeep 4.0 straight-6: very reliable and powerful but gas-hungry.

mercedes v-8s ('70s thru '90s): way over-engineered.

volvo b21: the company's first ohc engine that debuted in '76- ran forever.

porsche 911 flat-6: i wanted to save the best for last...those beasts run and run and run."
2199,"December 13, 2005 6:35AM",andre1969,"you have to convert from gross to net hp, or any comparison is meaningless. and many of those gross hp numbers were fudged considerably, so an inexact science. a good rule-of-thumb is to take 75% of the gross figure, and that's net. however, there are many exceptions. for example, the 340 was under-rated back in the 60's, partly for insurance purposes but also partly because it was capable of embarrasing many big-blocks. and what's the sense of having some of those big-blocks if the smallblock was putting out close to the same hp? so the 340-4bbl was under-rated at 275 hp. when it was rated in net hp, it still came in at 245 hp, or 89% of gross. the 426 hemi was also under-rated a bit, at 425 hp gross. net, it came out to 350 hp. of course, this was the ""street"" version of the 426...racing versions were much more powerful.

in 1973-74, chrysler was still building 440-6packs, which put out 330 hp net. that would've been good for an easy 440 hp or so back in the 60's, in gross terms. pontiac was also building a handful of 455's that had 300 hp net, which would be good for around 400 hp in gross terms.

now when car companies started putting out these boat anchor 400's that only had around 150-175 hp, and 440's, 454's, 455's, and 460's that were so choked down they hardly broke the 200 hp barrier, it was pretty much over. but there were still a few bright spots in the 70's, although they became much fewer and far between as the decade wore on.

an early 70's 318-2bbl actually isn't a bad performer for its class. back then you usually had to go to a 350 with a gm car or a 351 with a ford to get similar performance. i'd guess 0-60 in an early 70's charger with the 318 would be around 12 seconds. supposedly performance on the mopars really started to suffer when they went to lean burn, which i think was 1975 for the smaller engines. i don't think the advertised hp went down much, but real world performance did...even when the thing was functioning properly! they also started putting taller gears in the cars later on, which hurt performance. in the early 70's, i think it was common for 318 cars to have 2.76:1 or 2.94:1 gears, but later on 2.45:1 became the norm.

i'd consider the grand national, as well as the monte ss and the olds hurst/4-4-2 from the 80's to be musclecars, as they had considerable performance upgrades from their more mainstream counterparts. and the grand national would easily embarras most 60's musclecars. i guess that's not saying much anymore though, because these days a v-6 accord or altima with an automatic tranny would, as well. :blush:

it would be interesting though, to see how some of those old musclecars would do with the better tires of today. i'm sure that makes a lot of difference. and a tranny with a few more gears like what they have today. these days you can give an automatic tranny a first gear of something like 5:1 or more, coupled with a differential of around 4:1, which would give you a tremendous multiplication. back in the day, your typical automatic first gear was around 2.45:1 for mopars, and i think around 2.7:1 for gm cars. and then the axles were usually, at the most, around 4-4.5:1. they had to compromise somewhat because of the fewer gears, and not having overdrive to keep the revs down at highway speeds."
2200,"December 13, 2005 7:07AM",british_rover,i would add the sr20 4 cylinder motor from nissan to that list. they went in 1991-1994 se-r sentras a couple of other usdm cars and jdm sylvias(our 240sx's). the engine stock made a little less then 200 hp in naturally aspirated form but the stock crank could support 500 plus horsepower i belive.
2201,"December 13, 2005 9:20AM",jaserb,"not even close on the horsepower. the sr20de motor in a stock us spec se-r was rated at 140 hp, although they may have been slightly under-rated. the later 2000-2002 se 2.0s and infiniti g20s were rated at 145. there was a non us spec, naturally aspirated sr20ve with vvt that came closer to 200 hp.

that said, it was a great little motor, torquey and revvy at the same time. i put about 25k miles on a bon e stock '93 se-r a couple of years ago and it was a lot of fun.

-jason"
2202,"December 13, 2005 9:28AM",lemmer,"earnhardt!

olds 88 - pictures in the dark encourage high bids, he thinks

andre should buy this to go with the crown vic general lee - unending fun for a couple of thousand $."
2203,"December 13, 2005 9:30AM",bumpy,"the sr20 is good, but it's not that good. the sr20de did 140hp in the original se-r, and you can push that up to 150 with free intake, exhaust, and a lighter flywheel. the variable-valve-lift-cam sr20ve did 185hp in the late primera and that can go up to around 200hp with the same mods. the turbo sr20det ran 200-250hp, and those can run up to 400hp or so on the stock internals.

probably the champion in the overbuilt category is the legendary rb26dett from the skyline gt-r. ""officially"" rated at 276hp and running more like 325-350hp stock, it can run up to 500-600hp on the stock internals and modified versions have hit 1000hp on a motor that displaces about 157 c.i. that performance isn't free; the rb weighs about as much as a chevy small block."
2204,"December 13, 2005 9:31AM",andre1969,"but i liked that generation of lumina coupe. the interiors were junky and fall-apart, and things tended to break on the outside as well, but i really admired the basic shape. i thought it had more excitement to it than the '95-99 monte, which was inoffensive but kinda bland, and more together than the '00-05 style, which has curves in all the wrong places and is just an odd mis-mash of different shapes."
2205,"December 13, 2005 10:36AM",Mr_Shiftright,"you know, all this talk of ""overbuilt"" or ""underrated"" are really very subjective terms.

the only data you can rely on is the business end of a dyno and the odometer readings of these cars as they enter the junkyard. all the rest is just moonshine talk over a couple of beers if you ask me :p"
2206,"December 13, 2005 10:38AM",fintail,"i wish there was some kind of database of car mileages when they are junked.

of course, with dumb old 5 digit odometers, it'd be tough."
2207,"December 13, 2005 10:53AM",andre1969,"did the 6-digit odometer become common? i know some brands like mercedes have used them practically forever, but with domestics and japanese cars they were relatively scarce.

the first car i had with a 6-digit odometer was my '88 lebaron...oddly the least likely of the cars i've had to need a 6th digit! :blush:

one of my friends has a sister with a '92 or '93 sable that her mother handed down to her. they don't know how many miles it has because it's only a 5-digit. i thought by that time most cars had gone to a 6-digit?

once upon a time, wasn't it common to reset the odometer when a new engine was put in a car? i'm thinking like in the 40's or 50's, or before odometer tampering was considered a crime."
2208,"December 13, 2005 11:01AM",andre1969,"at the gm nationals in carlisle this past summer, a kid had his '68 or so olds 88 on the dyno. i forget what engine it had...i want to say a 425-4bbl? it only put out 160 at the wheels! :blush:

popular mechanics, or one of those old magazines, did a dyno test of a dodge dart gts with the 340, an olds (can't remember if it was a 4-4-2 or a fullsize) and some ford engine. it was for one of those articles where they were talking about how horsepower wasn't necessarily all it was cracked up to be.

anyway, the 340 came out the ""truest"". something like 240 hp at the wheels, or around 88%. i think the ford came in at 75% and the olds was really bad, at like 60%.

supposedly, the old 340, while advertised at 275 hp really put out more like 300.

another interesting tidbit...i remember reading an article in c&d or mt, where they tested the new 5.7 mopar hemi by the same standards the old 426 was, and hp came out about the same...425. i wonder what that srt-8 6.1 would gross out at? :surprise:"
2209,"December 13, 2005 11:18AM",lemko,"strangely enough, my 1988 buick park avenue has a 6-digit odometer, (no, i'm not counting the tenths wheel!)."
2210,"December 13, 2005 11:19AM",Mr_Shiftright,"dyno tests are also often sprinkled liberally with moonshine, because the numbers you get are totally dependent on the skill (or evil intent) of the operator.

you can in fact dial in any hp results you want. i could show you a 400hp dyno slip from a toyota echo----easy to do.

mileages: well there is data that says that the average lifespan of a junked car in america is something like 11 years...of course this includes accidents, etc. so you might say ""no fair"".

but i say ""fair"" because when someone says that he intends to drive his car 400k i always remind him that statistically it is very unlikely he will get there---darn near impossible.....due to accidents, rust and other factors that have nothing to do with the ""overbuilt"" engine or ""rugged driveline"" blah blah blah.

i will also testify here in edmunds car court that i swear that in 25 years of appraising cars, i have never once verified a claim of over 300k on an original untouched engine.

this isn't to say i don't believe it possible, but since i've never seen it (verified) i suspect it is way more rare than most people think it is."
2211,"December 13, 2005 11:22AM",fintail,"mb went to 6 digits in the 70s i believe. my fintail only has 5.

what disqualifies an engine from being original? valve job? timing chain? or is it a full rebuild?"
2212,"December 13, 2005 11:31AM",british_rover,my 1989 pontiac bonneville had the 6 digit as well. i think ford was the very last make to go to 6 digits across the board. some early 90's taurses and f-150's still had 5 digits.
2213,"December 13, 2005 11:36AM",Mr_Shiftright,"i think whenever you ""open up"" an engine it is no longer a claimant to any high mileage award, although of course it is still the ""original engine""---but even a completely rebuilt engine is ""original"".

it's the old ""george washington's original axe"" joke---first we replaced the head and later we replaced the handle.

i've done quite a bit of reading up on engine longevity, and most engineers seem to agree that about 175k-225k are the realistic design limits for most modern engines, after which time they might be ""running"" in a fashion but not really up to snuff..."
2214,"December 13, 2005 12:27PM",xwesx,"i'll certainly agree with you on that one. it is a rarity indeed to find an engine that literally has not been ""opened up"" in any way. that means that only that most basic of maintenance items have been replaced - like belts, hoses, etc.

the key to keeping a car running for many many miles (regardless of age) is maintenance, and that will often times mean more work than just oil and the occasional belt. too often these days people think that they should only have to gas it and go, and occasionally take it to a jiffy lube. the moment they start having problems with the car it is the manufacturer's fault and they dump the car for something new.

it's all a balance of course, but $1500 a year on maintenance for a car you own outright is a heck of a lot cheaper than a new car and once you've kept a daily driver for more than 5 years, resale should not even be taken into consideration any more because you've fully depreciated it in a practical sense and anything you get off a sale is basically just salvage on it - a final bonus, if you will. i often hear people say, ""i have a $2,500 repair on this car that is only worth $3,500, so i'm not going to do it."" my response is, ""well, assuming you do that $2,500 repair, how long do you plan to keep it after that? do you think you will have another $2,500 repair in six months to a year?"" $2,500 doesn't buy much car on the 'new' market, so if such a repair is performed and the owner gets another 2-3 years out of it with only ""normal maintenance,"" that's money in the bank right there and you've saved more than you would have made by selling the car now without performing the repair.

as far as accidents.... well, you cannot predict them, but you can plan for them. obviously on a $3,500 car, it doesn't take much to total it, but it might take more than that to keep it from running if you had no other choice."
2215,"December 13, 2005 12:29PM",xwesx,"my father had a '92 camry le with about 230k on it when it was sold out of the family about two years ago. that car's engine had never been opened up, but its tranny died. he and my brother swapped in a new used one, drove it for another 1k or so to feel confident in the operation of the new unit, then sold it. assuming good maintenance from there on out, i would venture to say it could have made it to 300 unopened, but again, entirely dependent on the new owner's driving and maintenance habits and a fair bit of luck!"
2216,"December 13, 2005 12:34PM",lemmer,"how do you fudge dyno numbers? i have heard of little tricks, but not how to ""create"" a 400hp echo."
2217,"December 13, 2005 12:46PM",Mr_Shiftright,"oh, the tricks, scams, cheats and mistakes on a dyno are almost endless.

here's how to get that 400 hp echo you've always wanted!

http://www.turbomagazine.com/tech/0402tur_punkdyno/

so anyway, if you are laying out money for speed equipment, keep an eye on the dyno operator is my advice. or if you're paying for a car with a certain hp claim, do your own dyno testing on it.

i've seen too much of this nonsense..."
2218,"December 13, 2005 1:13PM",lemmer,"next thing, you'll be telling me that k&n filters won't increase my hp by 10%"
2219,"December 13, 2005 1:30PM",lemmer,"don't believe everything you read, or maybe she is right:

9 ways to look rich but live cheap

buy classics. at first this sounds like an expensive move; classics always cost more. but for certain purchases, spending more may be a better investment in the long run. &#147;i decided to buy a five-year-old bmw this year,&#148; says sandy denicolais, former fashion and beauty editor of women&#146;s day. &#147;the payments for a brand-new honda were the same. but in five years, that honda won&#146;t be worth as much as my bmw. the bmw will last longer, it&#146;s higher quality, it&#146;s got more style.&#148;"
2220,"December 13, 2005 1:30PM",andre1969,"but what exactly, does a shift kit do for a car? my '76 lemans has one in it, and it's the only car i've ever had with one. it does seem like the tranny shifts much quicker than your typical gm tranny (almost more chrysler-esque), and it'll also downshift much more readily. i've never had a car with a 3-speed automatic that would downshift to second so readily at 70 mph!

would a shift kit improve your hp at the wheels, or does it just make more effective use of the hp that's available?"
2221,"December 13, 2005 1:32PM",andre1969,i wonder if that chick will make the same statement about bmw once the bangled-up ones are 5 years old! :blush:
2222,"December 13, 2005 1:51PM",lemmer,i was thinking about the first time she spends $800 on an ac control module or needs a level 2 service for $450.
2223,"December 13, 2005 2:12PM",Mr_Shiftright,"can there be any greater misfortune to befall a human being on this earth than making payments on a car and repairing it at the same time?

if she had paid cash for a very low miles 5 year old bimmer (now well out of warranty) that might be one thing but to finance an old bmw, that's pretty reckless imo.

as for ""investment"", the day the acquisition of an old bmw sedan becomes an investment, let me know...

also she has made a fatal flaw....in five years, the new honda might not be worth as much as her bmw is worth now, but unfortunately, in five years her five year old bmw will be ten years old---lol!

price of a 10 year old 3 series bimmer---maybe $6,000.

price of a 5 year old honda accord lx v-6 sedan...about $10,000

so yeah, she's wrong...by about 80%...and we are presuming the bmw will run without repairs for the next five years.

this is badddddd advice......."
2224,"December 13, 2005 5:43PM",xwesx,"hahah.... if you're choosing your cars based on image alone, you're not fit to give advice! but, nobody ever required actual credentials to write advice columns....."
2225,"December 13, 2005 7:15PM",fintail,"well, about 4 years ago i bought a nice 12 year old mb for $7000, drove it til august when i sold it without effort for $5000 (and probably could have got a little more if i tried) and bought the c43. it didn't cost me a fortune in repairs in my time with it. sometimes a nice older car can be ok.

i think the whole ""opening"" an engine requirement to high mileage is too strict. some engines are supposed to be opened for timing chains/belts and valve adjustments etc as part of maintenance."
2226,"December 13, 2005 7:20PM",Mr_Shiftright,"what i meant was literally ""opening"" it up...which includes a cylinder head. you don't open the engine to replace a timing belt or chain for that matter, so that doesn't count. if you had to do a valve job, basically the engine has ""failed"" to remain in factory spec, so no bragging rights allowed. you've ""opened"" it.

this is why i said i can never verify high mileage claims. guy claims ""350k"" but then you find out he blew a head gasket, cracked the original head, etc. ...or did a ring and valve job because it was puking oil. none of this counts as an untouched engine in my book. major failure happened.

old cars are a crap shoot...i've made out on some, got creamed on others...the point is...you never know what's going to happen. and on an old german car, when and if ""it"" happens, that ""it"" is going to hurt and demolish the entire financial equation.

you know, old cars are a nice hobby, not an investment. i'm more than happy to sell the car for somewhere near the price i paid after a couple of years. miles used up are worth money to me after all"
2227,"December 13, 2005 7:24PM",fintail,"oh, i thought you were talking like removing a valve cover or something.

""old cars are a nice hobby, not an investment. ""

exactly...that's why i have the fintail...i'm not seeking profit, i just like a fun toy, and as it hasn't been in daily service for several years, all i really pay for is basic maintenance, as it is reliable."
2228,"December 13, 2005 7:45PM",bumpy,"what i meant was literally ""opening"" it up...which includes a cylinder head. you don't open the engine to replace a timing belt or chain for that matter, so that doesn't count.

okay, then i almost made it with a '88 sentra; popped the head gasket at 296k but it had been wheezing a while before that. i think the only decent candidates for the shiftright 300k club are late-80s civics, accords, and sentras that spent the overwhelming majority of their life in 5th gear. i wonder if the computer keeps a lifetime rpm counter?"
2229,"December 13, 2005 7:51PM",bumpy,"the shift kit replaces the springs and stuff in the control valves to bump up the fluid pressure in various places in the tranny, thus quicker shifts and more aggressive kickdowns. the kit itself does nothing for power throughput, but it is often accompanied by a better torque converter with a good lockup, and that can route a few more horses to the axle. if you're a patient sort, you can buy the tranny maintenance manual off ebay and read through it."
2230,"December 13, 2005 8:31PM",Mr_Shiftright,i don't think there's an old honda alive that can hold a head gasket for 300k---great cars but head gaskets were not their forte iirc.
